filename,fps,t-start,t-end,action-label,temporal-region-label,video-duration
men_olympic_short_program_2010_17_00205125_00209500,25.0,22.12,22.76,jump_landing,Foreground,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,23.0,23.64,jump_takeoff,Foreground,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,23.64,24.28,jump_landing,Foreground,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,35.6,36.24,jump_takeoff,Foreground,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,36.32,36.96,jump_landing,Foreground,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,49.4,50.04,jump_takeoff,Foreground,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,50.08,50.72,jump_landing,Foreground,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,111.64,112.28,spin_takeoff,Foreground,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,112.12,112.76,spin_landing,Foreground,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,0.0,21.4,,Background,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,22.04,22.12,,Background,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,22.76,23.0,,Background,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,24.28,35.6,,Background,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,36.24,36.32,,Background,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,36.96,49.4,,Background,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,50.04,50.08,,Background,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,50.72,111.64,,Background,175.0
men_olympic_short_program_2010_17_00205125_00209500,25.0,112.76,175.0,,Background,175.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,23.64,24.28,jump_takeoff,Foreground,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,24.32,24.96,jump_landing,Foreground,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,25.2,25.84,jump_takeoff,Foreground,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,25.76,26.4,jump_landing,Foreground,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,49.0,49.64,jump_takeoff,Foreground,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,49.68,50.32,jump_landing,Foreground,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,77.52,78.16,jump_takeoff,Foreground,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,78.16,78.8,jump_landing,Foreground,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,159.0,159.64,spin_takeoff,Foreground,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,159.48,160.12,spin_landing,Foreground,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,0.0,23.64,,Background,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,24.28,24.32,,Background,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,24.96,25.2,,Background,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,26.4,49.0,,Background,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,49.64,49.68,,Background,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,50.32,77.52,,Background,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,78.8,159.0,,Background,171.0
men_olympic_short_program_2010_29_00348275_00352550,25.0,160.12,171.0,,Background,171.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,28.08,28.72,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,28.84,29.48,jump_landing,Foreground,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,45.2,45.84,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,46.0,46.64,jump_landing,Foreground,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,46.88,47.52,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,47.56,48.2,jump_landing,Foreground,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,53.72,54.36,spin_takeoff,Foreground,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,54.16,54.8,spin_landing,Foreground,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,85.16,85.8,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,85.76,86.4,jump_landing,Foreground,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,0.0,28.08,,Background,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,28.72,28.84,,Background,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,29.48,45.2,,Background,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,45.84,46.0,,Background,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,46.64,46.88,,Background,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,47.52,47.56,,Background,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,48.2,53.72,,Background,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,54.8,85.16,,Background,172.0
men_olympic_short_program_2014_02_00140625_00144925,25.0,86.4,172.0,,Background,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,25.16,25.8,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,25.88,26.52,jump_landing,Foreground,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,45.64,46.28,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,46.36,47.0,jump_landing,Foreground,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,47.36,48.0,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,47.96,48.6,jump_landing,Foreground,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,88.64,89.28,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,89.4,90.04,jump_landing,Foreground,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,99.28,99.92,spin_takeoff,Foreground,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,99.8,100.44,spin_landing,Foreground,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,0.0,25.16,,Background,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,25.8,25.88,,Background,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,26.52,45.64,,Background,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,46.28,46.36,,Background,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,47.0,47.36,,Background,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,48.6,88.64,,Background,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,89.28,89.4,,Background,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,90.04,99.28,,Background,172.0
men_olympic_short_program_2014_03_00149900_00154200,25.0,100.44,172.0,,Background,172.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,24.36,25.0,jump_takeoff,Foreground,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,25.16,25.8,jump_landing,Foreground,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,52.32,52.96,jump_takeoff,Foreground,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,52.92,53.56,jump_landing,Foreground,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,57.0,57.64,spin_takeoff,Foreground,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,57.44,58.08,spin_landing,Foreground,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,87.36,88.0,jump_takeoff,Foreground,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,88.12,88.76,jump_landing,Foreground,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,89.28,89.92,jump_takeoff,Foreground,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,89.96,90.6,jump_landing,Foreground,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,0.0,24.36,,Background,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,25.0,25.16,,Background,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,25.8,52.32,,Background,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,53.56,57.0,,Background,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,58.08,87.36,,Background,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,88.0,88.12,,Background,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,88.76,89.28,,Background,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,89.92,89.96,,Background,169.0
men_olympic_short_program_2014_09_00228400_00232625,25.0,90.6,169.0,,Background,169.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,31.52,32.16,jump_takeoff,Foreground,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,32.32,32.96,jump_landing,Foreground,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,38.0,38.64,spin_takeoff,Foreground,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,38.56,39.2,spin_landing,Foreground,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,87.76,88.4,jump_takeoff,Foreground,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,88.56,89.2,jump_landing,Foreground,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,110.68,111.32,jump_takeoff,Foreground,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,111.44,112.08,jump_landing,Foreground,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,112.12,112.76,jump_takeoff,Foreground,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,112.76,113.4,jump_landing,Foreground,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,0.0,31.52,,Background,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,32.16,32.32,,Background,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,32.96,38.0,,Background,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,39.2,87.76,,Background,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,88.4,88.56,,Background,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,89.2,110.68,,Background,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,111.32,111.44,,Background,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,112.08,112.12,,Background,170.0
men_olympic_short_program_2014_18_00329050_00333300,25.0,113.4,170.0,,Background,170.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,34.36,35.0,jump_takeoff,Foreground,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,35.16,35.8,jump_landing,Foreground,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,35.92,36.56,jump_takeoff,Foreground,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,36.6,37.24,jump_landing,Foreground,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,62.48,63.12,jump_takeoff,Foreground,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,63.16,63.8,jump_landing,Foreground,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,98.6,99.24,jump_takeoff,Foreground,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,99.32,99.96,jump_landing,Foreground,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,103.72,104.36,spin_takeoff,Foreground,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,104.24,104.88,spin_landing,Foreground,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,0.0,34.36,,Background,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,35.0,35.16,,Background,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,35.8,35.92,,Background,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,36.56,36.6,,Background,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,37.24,62.48,,Background,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,63.12,63.16,,Background,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,63.8,98.6,,Background,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,99.24,99.32,,Background,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,99.96,103.72,,Background,173.0
men_olympic_short_program_2014_20_00348575_00352900,25.0,104.88,173.0,,Background,173.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,24.0,24.64,jump_takeoff,Foreground,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,24.84,25.48,jump_landing,Foreground,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,41.4,42.04,jump_takeoff,Foreground,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,42.16,42.8,jump_landing,Foreground,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,42.92,43.56,jump_takeoff,Foreground,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,43.64,44.28,jump_landing,Foreground,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,88.52,89.16,jump_takeoff,Foreground,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,89.24,89.88,jump_landing,Foreground,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,94.84,95.48,spin_takeoff,Foreground,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,95.2,95.84,spin_landing,Foreground,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,0.0,24.0,,Background,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,24.64,24.84,,Background,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,25.48,41.4,,Background,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,42.04,42.16,,Background,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,42.8,42.92,,Background,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,43.56,43.64,,Background,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,44.28,88.52,,Background,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,89.16,89.24,,Background,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,89.88,94.84,,Background,169.0
men_olympic_short_program_2014_21_00359375_00363600,25.0,95.84,169.0,,Background,169.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,34.4,35.04,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,35.24,35.88,jump_landing,Foreground,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,36.6,37.24,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,37.0,37.64,jump_landing,Foreground,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,60.76,61.4,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,61.52,62.16,jump_landing,Foreground,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,85.56,86.2,spin_takeoff,Foreground,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,85.88,86.52,spin_landing,Foreground,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,113.16,113.8,jump_takeoff,Foreground,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,113.84,114.48,jump_landing,Foreground,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,0.0,34.4,,Background,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,35.04,35.24,,Background,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,35.88,36.6,,Background,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,37.64,60.76,,Background,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,61.4,61.52,,Background,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,62.16,85.56,,Background,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,86.52,113.16,,Background,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,113.8,113.84,,Background,172.0
men_olympic_short_program_2014_29_00442350_00446650,25.0,114.48,172.0,,Background,172.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,27.28,27.92,jump_takeoff,Foreground,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,28.2,28.84,jump_landing,Foreground,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,29.16,29.8,jump_takeoff,Foreground,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,29.92,30.56,jump_landing,Foreground,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,52.24,52.88,jump_takeoff,Foreground,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,53.04,53.68,jump_landing,Foreground,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,56.88,57.52,spin_takeoff,Foreground,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,57.36,58.0,spin_landing,Foreground,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,91.96,92.6,jump_takeoff,Foreground,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,92.72,93.36,jump_landing,Foreground,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,0.0,27.28,,Background,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,27.92,28.2,,Background,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,28.84,29.16,,Background,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,29.8,29.92,,Background,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,30.56,52.24,,Background,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,52.88,53.04,,Background,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,53.68,56.88,,Background,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,58.0,91.96,,Background,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,92.6,92.72,,Background,170.0
men_olympic_short_program_2018_03_00039100_00043350,25.0,93.36,170.0,,Background,170.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,30.44,31.08,jump_takeoff,Foreground,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,31.2,31.84,jump_landing,Foreground,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,56.8,57.44,jump_takeoff,Foreground,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,57.64,58.28,jump_landing,Foreground,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,89.2,89.84,jump_takeoff,Foreground,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,90.0,90.64,jump_landing,Foreground,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,90.92,91.56,jump_takeoff,Foreground,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,91.48,92.12,jump_landing,Foreground,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,152.4,153.04,spin_takeoff,Foreground,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,152.92,153.56,spin_landing,Foreground,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,0.0,30.44,,Background,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,31.08,31.2,,Background,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,31.84,56.8,,Background,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,57.44,57.64,,Background,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,58.28,89.2,,Background,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,89.84,90.0,,Background,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,90.64,90.92,,Background,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,92.12,152.4,,Background,167.0
men_olympic_short_program_2018_04_00048975_00053150,25.0,153.56,167.0,,Background,167.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,24.68,25.32,jump_takeoff,Foreground,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,25.6,26.24,jump_landing,Foreground,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,50.0,50.64,jump_takeoff,Foreground,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,50.6,51.24,jump_landing,Foreground,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,94.0,94.64,jump_takeoff,Foreground,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,94.68,95.32,jump_landing,Foreground,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,95.44,96.08,jump_takeoff,Foreground,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,96.04,96.68,jump_landing,Foreground,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,103.16,103.8,spin_takeoff,Foreground,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,103.68,104.32,spin_landing,Foreground,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,0.0,24.68,,Background,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,25.32,25.6,,Background,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,26.24,50.0,,Background,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,51.24,94.0,,Background,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,94.64,94.68,,Background,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,95.32,95.44,,Background,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,96.68,103.16,,Background,174.0
men_olympic_short_program_2018_05_00058500_00062850,25.0,104.32,174.0,,Background,174.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,22.48,23.12,jump_takeoff,Foreground,169.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,23.32,23.96,jump_landing,Foreground,169.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,83.52,84.16,jump_takeoff,Foreground,169.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,84.2,84.84,jump_landing,Foreground,169.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,85.08,85.72,jump_takeoff,Foreground,169.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,85.72,86.36,jump_landing,Foreground,169.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,105.92,106.56,jump_takeoff,Foreground,169.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,106.6,107.24,jump_landing,Foreground,169.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,155.12,155.76,spin_takeoff,Foreground,169.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,155.56,156.2,spin_landing,Foreground,169.0
men_olympic_short_program_2018_17_00201750_00205975,25.0,0.0,22.48,,Background,169.0
